Month,Day,Hour,Reported_Location,Latitude,Longitude,weekend?_Weekday,weekend?_Weekend
10,4,11,E HILLSIDE ST & N WALNUT,39.150544,-86.5336,1,0
4,3,12,SOUTHDOWNS & WOODLAWN ST,39.15051397,-86.522599,1,0
5,2,13,EAST HILLSIDE DR & HIGHLAND,39.15050089,-86.51693388,1,0
4,5,19,HIGH & HILLSIDE DR,39.1505,-86.509499,1,0
6,3,17,MOORES & SOUTH COLLEGE MALL RD,39.1505,-86.4982,1,0
10,2,17,HILLSIDE DR & WOODLAWN,39.1505,-86.523799,1,0
1,2,16,MOORES & WINFIELD,39.150496,-86.501088,1,0
7,5,17,BASSWOOD & W BLOOMFIELD RD,39.150457,-86.568241,1,0
11,5,18,COLLEGE MALL RD,39.15045649,-86.49826014,1,0
9,4,12,MOORES & SARE RD,39.150448,-86.4992,1,0
11,2,7,MOORES & SARE RD,39.150448,-86.4992,1,0
8,3,17,HIGH & MOORES PIKE,39.1504,-86.508399,1,0
7,3,17,MOORES PIKE & SR446,39.150352,-86.471296,1,0
6,3,7,LAMPKINS RIDGE & SR446S,39.150352,-86.471296,1,0
7,5,12,EAST MOORES PIKE & SR446S,39.150352,-86.471296,1,0
1,6,22,E LAMPKINS RIDGE RD & SR446E,39.15031306,-86.47164596,0,1
10,2,18,MOORES & SR446S,39.15031306,-86.47140384,1,0
12,2,7,MOORES & SR446,39.15031306,-86.47140384,1,0
3,7,2,FENBROOK & MOORES PIKE,39.150299,-86.49133825,0,1
7,7,15,MOORES PIKE & SMITH,39.150224,-86.480464,0,1
11,4,8,MOORES & SMITH RD,39.150224,-86.480464,1,0
4,2,21,MOORES PIKE & OLCOTT,39.1502,-86.48618635,1,0
10,5,7,MOORES PIKE & OLCOTT,39.1502,-86.48619154,1,0
12,7,14,MOORES PIKE & SMITH,39.1502,-86.482894,0,1
12,7,11,BASSWOOD & BLOOMFIELD RD,39.150064,-86.568534,0,1
2,5,8,BASSWOOD DR & BLOOMFIELD,39.15,-86.569199,1,0
10,7,2,ARBORS LN,39.149851,-86.491299,0,1
7,7,12,SOUTHERN DR & WALNUT,39.14984,-86.53445022,0,1
4,4,11,SOUTH WALNUT ST & SOUTHERN,39.14984,-86.533392,1,0
10,6,20,SOUTHERN DR & WALNUT,39.14984,-86.533392,0,1
4,1,10,FRIENDSHIP RD & SR 46,39.14982756,-86.40733144,0,1
12,4,21,WALNUT ST,39.14982139,-86.53338645,1,0
5,3,15,BLOOMFIELD RD & STONE,39.14979055,-86.56891162,1,0
3,5,20,S STONE & SR45,39.14972225,-86.56885015,1,0
5,6,19,SR45W & STONE,39.14972225,-86.56885015,0,1
5,4,21,VERMILLYA & WALNUT ST,39.149699,-86.533497,1,0
2,4,17,BASSWOOD DR,39.14958303,-86.57063698,1,0
9,3,12,EAST THIRD & HAWTHORN AVE,39.1494949,-86.5201,1,0
6,2,9,BASSWOOD & BASSWOOD DR,39.149456,-86.57024,1,0
8,7,18,THORNTON & TROY CT,39.149401,-86.523899,0,1
6,5,18,MOORES & SMITH RD,39.14940015,-86.48044628,1,0
5,2,20,W BLOOMFIELD RD,39.14936,-86.57008,1,0
4,7,12,MOORES & SARE RD,39.14935129,-86.49911683,0,1
8,7,1,SUDBERRY & WEIMER,39.149299,-86.56410366,0,1
9,6,10,W SUDBURRY DR,39.149299,-86.564095,1,0
6,6,16,BEASLEY DR & CURRY,39.149152,-86.582704,1,0
12,7,4,W SUDBERRY DR,39.148783,-86.562175,0,1
8,2,16,BLOOMFIELD RD & OAKDALE SQ,39.148544,-86.571504,1,0
11,6,21,BLOOMFIELD & OAKDALE SQ,39.148544,-86.571504,0,1
11,6,16,BLOOMFIELD RD & OAKDALE SQUARE,39.148544,-86.571504,1,0
12,7,14,OAKDALE & WEST BLOOMFIELD RD,39.148544,-86.571504,0,1
2,2,8,BLOOMFIELD & OAKDALE DR,39.1484693,-86.57145918,1,0
8,2,22,ATWATER & FESS AVE,39.14843746,-86.525899,1,0
9,7,9,ATWATER & JORDAN AVE,39.14843746,-86.516399,0,1
9,1,14,RICE & RICE RD,39.14839895,-86.67355111,0,1
1,2,11,DR MEINEKE AUTO & WALNUT,39.148336,-86.532944,1,0
4,1,4,OLD SR 45 & SR45,39.1483084,-86.571656,0,1
11,4,18,MILLER & WALNUT ST,39.148201,-86.533095,1,0
1,7,19,SR37 & SR45,39.14817146,-86.57299272,0,1
2,3,14,GIFFORD & KIRBY RD,39.14814571,-86.6104348,1,0
2,6,17,SR37 & SR45,39.148144,-86.572992,1,0
4,6,17,SR37 & SR45W,39.148144,-86.572992,1,0
6,5,11,SR37S & SR45W,39.148144,-86.572992,1,0
6,5,18,BLOOMFIELD & SR37S,39.148144,-86.572992,1,0
8,3,14,37 ON RAMP & SR45W,39.148144,-86.572992,1,0
8,5,19,37 & SR45S,39.148144,-86.572992,1,0
9,7,15,37 ON RAMP & SR45W,39.148144,-86.572992,0,1
9,6,11,SR37S & SR45W,39.148144,-86.572992,1,0
9,7,22,SR37S & SR45W,39.148144,-86.572992,0,1
10,4,13,SR 37 S RAMP & SR45W,39.148144,-86.572992,1,0
10,6,6,SR37S & SR45W,39.148144,-86.572992,1,0
10,7,9,SR37 & SR45,39.148144,-86.572992,0,1
11,6,12,SR37S & SR45W,39.148144,-86.572992,1,0
12,5,16,SR37 & SR45,39.148144,-86.572992,1,0
12,4,15,SR37S & SR45W,39.148144,-86.572992,1,0
12,5,14,SR37S & SR45W,39.148144,-86.572992,1,0
12,2,23,SR37 & SR45,39.148144,-86.572992,1,0
12,5,10,SR37 & SR45,39.148144,-86.572992,1,0
12,5,14,CURRY PIKE & ROLL,39.14798817,-86.58263417,1,0
7,2,11,HENDERSON & MOODY DR,39.1479597,-86.52621938,1,0
9,7,16,W SUDBURY DR,39.147904,-86.556464,0,1
9,4,17,HENDERSON ST & MILLER,39.147899,-86.526899,1,0
10,2,11,CURRY & ROLL,39.14785077,-86.58262845,1,0
12,5,14,MILLER & WALNUT ST,39.14774809,-86.53277506,1,0
8,7,11,BELLE & CURRY,39.14773774,-86.582795,0,1
4,3,15,SR 45 & SR37S,39.14767319,-86.57295509,1,0
6,2,12,SR37N & SR45W,39.14767319,-86.57295509,1,0
8,7,14,ARDEN & HIGH ST,39.147504,-86.508256,0,1
11,3,13,ARDEN & S HIGH ST,39.147504,-86.508256,1,0
12,3,17,ARDEN & S HIGH ST,39.147504,-86.508256,1,0
3,5,8,ROLL & SOUTH CURRY PIKE,39.14744,-86.582592,1,0
11,4,16,CURRY PIKE & ROLL,39.14744,-86.582592,1,0
8,3,11,SR37S & STATE ROAD 45 WEST,39.14741364,-86.57320781,1,0
12,6,21,2ND & SR37S,39.14741364,-86.57320781,0,1
11,1,13,S OAKDALE & S OAKDALE DR,39.147168,-86.570624,0,1
8,1,22,E MILLER DR,39.147152,-86.526896,1,0
11,7,8,E MILLER DR,39.147152,-86.526896,0,1
10,2,8,S SARE ROAD RD,39.147072,-86.498944,1,0
12,6,7,S SARE RD,39.147072,-86.498944,1,0
10,3,15,CURRY PIKE & ROLL,39.14702801,-86.582592,1,0
4,5,11,HENDERSON ST & MILLER,39.147021,-86.526899,1,0
3,3,6,SR 37 & SR45W,39.14698676,-86.57320781,1,0
1,4,12,BLOOMINGTON REHAB & MILLER,39.14695235,-86.53231717,1,0
4,5,6,E MILLER & S WALNUT ST,39.146944,-86.532544,1,0
6,7,12,E MILLER DR & N WALNUT,39.146944,-86.532544,0,1
7,1,22,E MILLER DR,39.146944,-86.532544,1,0
8,2,15,MILLER & WALNUT ST,39.146944,-86.532544,1,0
11,2,14,E MILLER & S WALNUT ST,39.146944,-86.532544,1,0
12,5,17,SR37,39.14681715,-86.57459372,1,0
10,2,8,HENDERSON ST & MILLER,39.14660276,-86.52688456,1,0
2,7,8,ROCKPORT & ROGERS,39.146448,-86.5388,0,1
4,4,13,CHAMBERS & ROGERS ST,39.146448,-86.5388,1,0
11,1,19,MILLER & WALNUT ST,39.14640902,-86.53238389,1,0
10,7,21,ROCKPORT AND HENNESSY & ROCKPORT RD,39.14621727,-86.53899134,0,1
11,6,1,OLCOTT BLVD & WINSTON,39.146,-86.48570332,1,0
6,1,17,S WALNUT ST,39.145848,-86.532216,0,1
1,6,20,WAPHANEI & WEIMER RD,39.145699,-86.563895,0,1
10,6,15,LIBERTY & SR45W,39.14563768,-86.57674521,1,0
3,3,12,LIBERTY DR & SR45S,39.14542545,-86.5776316,1,0
3,3,9,W SR 45 HWY,39.145405,-86.576958,1,0
4,2,14,WEST STATE ROAD 45 ST,39.145405,-86.576958,1,0
9,6,14,LIBERTY & SR45W,39.14539484,-86.57717261,1,0
9,3,12,3205 W  SR  45 RTE,39.145387,-86.576987,1,0
12,5,16,W SR 45 RD,39.145387,-86.576987,1,0
6,3,20,S LIBERTY ST,39.145264,-86.577616,1,0
9,5,15,S LIBERTY DR,39.145264,-86.577616,1,0
10,1,19,S LIBERTY DR,39.145264,-86.577616,1,0
12,6,8,LIBERTY DR,39.145208,-86.577608,1,0
11,7,21,SARE RD & WINSTON,39.1452,-86.497099,0,1
1,3,13,LIBERTY & SR45,39.145152,-86.5776,1,0
2,2,15,LIBERTY & SR45,39.145152,-86.5776,1,0
3,6,16,LIBERTY & SR45,39.145152,-86.5776,1,0
3,3,12,HICKORY LEAF & SR45W,39.145152,-86.5776,1,0
4,1,16,LIBERTY & SR45W,39.145152,-86.5776,0,1
8,7,11,LIBERTY & SR45S,39.145152,-86.5776,0,1
8,4,15,LIBERTY DR & SR45W,39.145152,-86.5776,1,0
8,5,22,LIBERTY & SR45W,39.145152,-86.5776,1,0
10,4,16,LIBERTY & SR45S,39.145152,-86.5776,1,0
5,2,8,EMINENCE WAY RD,39.145102,-86.522596,1,0
3,4,8,SOUTH WALNUT ST,39.145073,-86.532005,1,0
3,6,13,SOUTH WALNUT ST,39.145073,-86.532005,1,0
9,4,11,S WALUNT AVE,39.145073,-86.532005,1,0
4,6,19,HENDERSON ST & NORTH,39.144848,-86.526848,0,1
11,5,14,NORTH & S HENDERSON ST,39.144848,-86.526848,1,0
4,4,14,NORTH DR & S WALNUT,39.144752,-86.531888,1,0
11,1,13,LIBERTY & SR45,39.14468058,-86.57846786,0,1
3,5,11,S CURRY & SR45,39.14466284,-86.57850052,1,0
5,2,22,HENDERSON ST & WYLIE FARM,39.144601,-86.526999,1,0
5,7,16,HENDERSON ST & SOUTH,39.144601,-86.526999,0,1
12,4,6,E MOORES & SR446S,39.14435712,-86.46911156,1,0
12,3,21,JED & ROGERS ST,39.14415424,-86.538704,1,0
11,5,1,WIMBLETON ST,39.144101,-86.50827,1,0
12,6,16,CURRY PIKE & INDUSTRIAL,39.14408266,-86.582592,1,0
8,7,9,COLLEGE AVE & MATLOCK,39.144004,-86.53454894,0,1
1,6,12,SUDBURY,39.14398489,-86.56113713,1,0
6,5,18,CURRY PIKE & INDUSTRIAL,39.143808,-86.582592,1,0
10,4,20,INDUSTRIAL & SR45,39.143552,-86.580528,1,0
11,4,15,INDUSTRIAL & SR45W,39.143552,-86.580528,1,0
5,6,15,3RD & LIBERTY DR,39.14345012,-86.5791,1,0
8,3,15,FACULTY AVE & THIRD,39.14315028,-86.521099,1,0
12,4,18,INDUSTRIAL & SR45W,39.14298902,-86.58130062,1,0
10,5,7,LEONARD SPRING & SR 45,39.14298632,-86.58130433,1,0
8,5,16,BENT TREE LN & WYLIE FARMS,39.142801,-86.521699,1,0
3,4,20,WALNUT STREET ST,39.142555,-86.531238,1,0
5,6,13,S WALNUT ST,39.142555,-86.531238,1,0
8,3,14,S WALNUT ST,39.142555,-86.531238,1,0
9,4,16,S WALNUT ST,39.142555,-86.531238,1,0
10,3,10,S WALNUT ST,39.142555,-86.531238,1,0
10,2,8,S WALNUT ST,39.142555,-86.531238,1,0
12,6,20,S WALNUT ST,39.142555,-86.531238,0,1
5,6,2,SR37S & TAPP,39.14253292,-86.57296249,1,0
9,1,21,HAYS CT & ROGERS,39.1425,-86.53887304,1,0
2,6,14,HENDERSON & SOUTH DR,39.14206512,-86.53034354,1,0
11,2,7,SOUTH DR & SOUTH WALNUT,39.14205205,-86.53091173,1,0
3,2,7,SOUTH DR,39.142048,-86.531088,1,0
3,3,20,45 & CURRY PIKE,39.142048,-86.582592,1,0
5,4,7,LEONARD SPRINGS & SR45W,39.142048,-86.582592,1,0
7,4,8,LEONARD SPRINGS & SR45W,39.142048,-86.582592,1,0
8,6,14,SOUTH & SOUTH WALNUT ST,39.142048,-86.531088,1,0
8,4,17,LEONARD SPRINGS & SR45W,39.142048,-86.582592,1,0
10,6,18,LEONARD SPRINGS & SR45W,39.142048,-86.582592,1,0
10,4,7,LEONARD SPRINGS ROAD & SR45W,39.142048,-86.582592,1,0
10,2,16,CURRY & SR45E,39.142048,-86.582592,1,0
12,2,17,LEONARD SPRINGS & SR45W,39.142048,-86.582592,1,0
2,4,15,CURRY & SR45,39.14202472,-86.58263565,1,0
4,4,16,LEONARD SPRINGS & SR45W,39.1419316,-86.58281025,1,0
3,4,15,LEONARD SPRINGS & SR 45 HWY,39.14191534,-86.582572,1,0
5,4,11,HIGHWAY 45 & LEONARD SPRINGS RD,39.141901,-86.582599,1,0
7,7,10,CURRY & SR45,39.14190028,-86.58288973,0,1
4,1,13,LEONARD SPRINGS & SR 45,39.14190028,-86.58288973,0,1
4,1,13,LEONARD SPRINGS & SR 45,39.14190028,-86.58288973,0,1
5,3,9,LEONARD SPRINGS & SR 45,39.14184487,-86.58305191,1,0
4,1,13,CURRY & SR45S,39.14179032,-86.58321159,0,1
9,5,12,COOLIDGE DR,39.14140931,-86.5409871,1,0
6,3,17,COOLIDGE & ROGERS ST,39.141328,-86.538528,1,0
12,5,17,HENDERSON ST & WINSLOW,39.14132537,-86.526899,1,0
12,6,0,WEST COOLIDGE ST,39.1413,-86.542287,1,0
5,6,16,BLUE RIDGE & WALNUT ST,39.14099123,-86.533397,1,0
7,5,14,LEONARD SPGS & WALNUT LEAF,39.140352,-86.582576,1,0
11,5,12,LEONARD SPRINGS RD & WALNUT LEAF DR DR,39.140352,-86.582576,1,0
4,3,8,GRAHAM DRIVE & ROCKPORT ROAD RD,39.140144,-86.54496,1,0
4,7,8,GRAHAM DR,39.13994547,-86.53910367,0,1
10,4,17,GRAHAM & MADISON ST,39.139888,-86.537328,1,0
6,2,4,SR37S & TAPP,39.13974526,-86.5729294,1,0
1,4,17,2ND & COLLEGE,39.13968815,-86.534928,1,0
9,5,6,GRAHAM DRIVE & S HENDERSON STREET ST,39.139584,-86.526768,1,0
10,2,14,S HENDERSON ST & W GRAHAM,39.139584,-86.526768,1,0
1,2,13,GRAHAM PL & HENDERSON,39.13956262,-86.5248965,1,0
1,6,7,HIGHLAND,39.13948038,-86.51762373,1,0
9,2,10,SO  HIGHLAND AVE,39.13948038,-86.51762373,1,0
9,2,12,SO HIGHLAND AVE,39.13948038,-86.51762373,1,0
6,4,14,ELM LEAF & MAPLE LEAF,39.139304,-86.5774013,1,0
2,3,8,BLOOMFIELD & ROLLING RIDGE WAY,39.13894231,-86.563099,1,0
8,4,8,INGRAM & OLD SR 37,39.138688,-86.465968,1,0
7,2,10,E ROGERS & S SARE RD,39.138601,-86.496595,1,0
8,6,12,SR37 & TAPP,39.1384127,-86.57291295,1,0
8,5,16,TAPP & WEIMER RD,39.13788528,-86.56202321,1,0
7,6,17,MADISON ST & WATSON,39.13788499,-86.53714916,1,0
8,5,13,WINSLOW CT,39.137776,-86.524004,1,0
11,4,12,2495 SOUTH WALNUT STREET PIKE & WALNUT PIKE,39.137744,-86.530288,1,0
11,5,13,MOSS CREEK DR,39.137365,-86.520777,1,0
2,6,11,WALNUT,39.13736,-86.529904,1,0
8,2,15,S WALNUT ST,39.13736,-86.529904,1,0
12,3,16,SOUTH WALNUT ST,39.13736,-86.529904,1,0
6,7,12,AIRPORT & SR45,39.13735081,-86.59294972,0,1
1,3,16,LEONARD SPRINGS & TAPP,39.1373,-86.582599,1,0
4,3,16,SR 37 & TAPP,39.13724591,-86.57289854,1,0
4,7,12,E WEXLEY RD & SO HIGH,39.137168,-86.508112,0,1
6,2,12,AIRPORT & SR 45,39.13709941,-86.59337086,1,0
5,5,9,SOUTH WALNUT ST,39.137093,-86.530738,1,0
11,2,16,AIRPORT RD & GARRISON CHPL,39.13704002,-86.64212664,1,0
9,2,21,LEONARD SPRINGS RD & TAPP,39.13704,-86.582512,1,0
5,4,18,SR37 & TAPP,39.13704,-86.572896,1,0
8,6,12,S LEONARD SPRING & W TAPP,39.13704,-86.582512,1,0
10,4,15,SR37 & TAPP,39.13704,-86.572896,1,0
10,3,16,SR37 & TAPP,39.13704,-86.572896,1,0
9,4,17,TAPP RD & YONKERS,39.13704,-86.575296,1,0
3,3,8,3711 W TAPP & W TAPP RD,39.13704,-86.572896,1,0
11,3,16,LEONARD SPRINGS AVE & TAPP,39.13704,-86.582512,1,0
9,1,12,AIRPORT & SR45,39.1369737,-86.59358143,0,1
11,6,9,AIRPORT RD & KIRBY,39.136848,-86.610192,1,0
9,2,15,SR37S & TAPP,39.13676196,-86.57295509,1,0
10,4,8,SR37S & TAPP,39.13676196,-86.57295509,1,0
11,5,14,SR37 & TAPP,39.13676196,-86.57295509,1,0
12,6,15,SR37 & TAPP,39.13676196,-86.57295509,1,0
6,6,17,S WINSLOW CT,39.13659785,-86.52383906,1,0
3,4,12,WALNUT ST & WINSLOW,39.13657739,-86.52912139,1,0
6,5,15,TAPP RD & WEIMER,39.1365261,-86.56148746,1,0
7,5,17,TAPP RD & WEIMER,39.136512,-86.562016,1,0
12,5,11,TAPP RD & WEIMER,39.136512,-86.562016,1,0
12,4,11,TAPP RD & WEIMER,39.136512,-86.562016,1,0
6,1,9,TAPP RD & WEIMER,39.1365,-86.56180998,0,1
10,6,7,ADAMS & TAPP RD,39.136466,-86.553348,1,0
12,4,15,ROCKPORT & TAPP RD,39.136448,-86.548704,1,0
9,6,11,HENDERSON ST & WINSLOW,39.13641861,-86.52679346,1,0
5,5,17,ADAMS & TAPP RD,39.136404,-86.55160766,1,0
10,4,16,ADAMS & TAPP RD,39.136404,-86.551599,1,0
12,3,12,1600 TAPP RD & S ADAMS,39.13639655,-86.55187848,1,0
2,4,17,HENDERSON & WINSLOW,39.13634988,-86.5267951,1,0
6,7,13,BANTA & COUNTRY CLUB DR,39.13631634,-86.54494432,0,1
8,5,17,COUNTRY CLUB DR,39.13630593,-86.5446472,1,0
6,2,19,ROCKPORT & TAPP RD,39.136304,-86.548799,1,0
10,1,15,PINE HURST & TAPP RD,39.136304,-86.548799,0,1
12,2,16,BANTA & COUNTRY CLUB DR,39.136304,-86.544592,1,0
12,1,23,COUNTRY CLUB DR & S BANTA,39.136304,-86.544592,1,0
1,4,11,BANTA & COUNTRY CLUB DR,39.13629479,-86.54430867,1,0
9,5,9,BANTA & COUNTRY CLUB DR,39.13623523,-86.54247781,1,0
8,4,22,1004 COUNTRY CLUB DRIVE,39.136206,-86.544854,1,0
4,5,20,COUNTRY CLUB DR & ROCKPORT,39.136204,-86.54492982,1,0
5,4,7,COUNTRY CLUB RD & ROCKPORT,39.136204,-86.54505963,1,0
10,5,16,COUNTRY CLUB RD & SOUTH ROCKPORT,39.136204,-86.54477404,1,0
3,4,14,COUNTRY CLUB DR & MADISON,39.13617134,-86.54051504,1,0
1,3,12,WALNUT STREET & WINSLOW RD,39.136144,-86.528688,1,0
1,3,12,WALNUT & WINSLOW,39.136144,-86.528688,1,0
1,7,0,WALNUT & WINSLOW,39.136144,-86.528688,0,1
11,6,5,WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
2,6,14,WALNUT & WINSLOW RD,39.136144,-86.528688,1,0
3,3,17,E WINSLOW RD & S WALNUT ST,39.136144,-86.528688,1,0
3,5,10,S  WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
4,2,15,FAIRINGTON & LEONARD SPRINGS DR,39.136144,-86.582496,1,0
5,2,18,WALNUT STREET & WINSLOW RD,39.136144,-86.528688,1,0
5,4,17,WALNUT STREET & WINSLOW RD,39.136144,-86.5284764,1,0
5,6,7,SOUTH WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
5,1,11,HENDERSON & WINSLOW RD,39.136144,-86.5268,0,1
5,6,22,HENDERSON & WINSLOW RD,39.136144,-86.5268,0,1
5,2,23,WALNUT STREET PIKE & WINSLOW,39.136144,-86.528688,1,0
6,5,20,WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
6,3,18,S WALNUT ST,39.136144,-86.528688,1,0
6,6,13,WALNUT & WINSLOW RD,39.136144,-86.528688,1,0
6,6,16,WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
6,7,20,WALNUT ST & WINSLOW RD,39.136144,-86.528688,0,1
6,4,8,WALNUT & WINSLOW RD,39.136144,-86.528688,1,0
7,4,8,E WINSLOW RD,39.136144,-86.524752,1,0
8,1,18,SOUTH WALNUT ST & WINSLOW,39.136144,-86.528688,0,1
8,6,15,E WINSLOW & S WALNUT ST PIKE,39.136144,-86.528688,1,0
8,2,22,WALNUT STREET & WINSLOW RD,39.136144,-86.528688,1,0
9,5,11,SOUTH WALNUT ST & WINSLOW,39.136144,-86.528688,1,0
10,1,16,WALNUT STEET & WINSLOW RD,39.136144,-86.528688,0,1
12,3,12,SOUTH WALNUT & WINSLOW RD,39.136144,-86.528688,1,0
7,4,14,SOUTH WALNUT & WINSLOW RD,39.13613036,-86.52780656,1,0
7,6,13,E WINSLOW RD,39.136128,-86.5288,1,0
12,6,6,COUNTRY CLUB DR & MILTON,39.136128,-86.539184,1,0
7,7,11,S WALNUT & WINSLOW RD,39.1361266,-86.52763029,0,1
8,4,14,ROGERS & SARE RD,39.13611414,-86.49630964,1,0
7,6,14,812 COUNTRY CLUB DR & S BANTA,39.136107,-86.54231127,1,0
5,5,9,COUNTRY CLUB DR & ROGERS,39.1361033,-86.53862416,1,0
4,4,8,ALLENDALE & WINSLOW RD,39.136096,-86.516,1,0
12,3,12,ALLENDALE & WINSLOW RD,39.136096,-86.516,1,0
8,5,11,COUNTRY CLUB & S ROGERS ST,39.13608,-86.538096,1,0
11,2,15,COUNTRY CLUB DR & ROGERS,39.13608,-86.538096,1,0
12,7,10,COUNTRY CLUB DR DR & SOUTH ROGERS ST,39.13608,-86.538096,0,1
5,2,17,COUNTRY CLUB DR & MADISON,39.136048,-86.536992,1,0
5,7,8,S MADISON ST & W COUNTRY CLUB,39.136048,-86.536992,0,1
7,7,11,W COUNTRY CLUB DR,39.136048,-86.530896,0,1
9,2,15,COUNTRY CLUB DR & MADISON,39.136048,-86.536992,1,0
10,3,14,E WINSLOW RD & HIGHLAND,39.136048,-86.518496,1,0
11,4,7,COUNTRY CLUB DR & WALNUT,39.136048,-86.530896,1,0
12,6,15,COUNTRY CLUB DR & MADISON,39.136048,-86.536992,1,0
5,6,16,COUNTRY CLUB DR & MADISON,39.13602237,-86.53646402,1,0
2,4,17,COUNTRY CLUB RD & MADISON,39.13601383,-86.53628803,1,0
7,1,14,FAIRINGTON & LEONARD SPRINGS RD,39.13600667,-86.582496,0,1
1,6,20,COUNTRY CLUB DR & S ROGERS,39.136,-86.537697,0,1
2,6,21,WINSLOW & XAVIER,39.136,-86.51423598,0,1
5,3,18,COUNTRY CLUB DR & ROGERS,39.136,-86.537697,1,0
5,2,16,WALNUT STREET & WINSLOW RD,39.136,-86.529799,1,0
10,5,16,ABBY & WINSLOW RD,39.136,-86.5098883,1,0
12,5,19,PICCADILLY & WINSLOW RD,39.136,-86.526895,1,0
1,7,19,COUNTRY CLUB & WALNUT ST,39.135999,-86.531,0,1
8,6,14,COUNTRY CLUB & WALNUT ST,39.135999,-86.531,1,0
9,1,12,COUNTRY CLUB & SOUTH WALNUT ST,39.135999,-86.531,0,1
9,6,15,COUNTRY CLUB DR & MADISON,39.13599674,-86.53593604,1,0
8,5,17,COUNTRY CLUB DR & MILTON,39.13598346,-86.53566239,1,0
1,6,9,WINSLOW RD,39.135983,-86.529961,1,0
9,5,12,HENDERSON ST & WINSLOW,39.13595189,-86.52679039,1,0
2,2,14,WALNUT ST & WINSLOW RD,39.1359,-86.531099,1,0
2,1,7,FORRESTER & ROGERS RD,39.1359,-86.49591862,0,1
4,6,14,COUNTRY CLUB RD & WALNUT,39.1359,-86.531098,1,0
6,5,17,S WALNUT & W COUNTRY CLUB DR,39.1359,-86.531098,1,0
10,2,19,COUNTRY CLUB DR & WALNUT,39.1359,-86.531098,1,0
10,4,20,WALNUT & WINSLOW RD,39.1359,-86.531099,1,0
11,4,9,COUNTRY CLUB DR & WALNUT,39.1359,-86.531098,1,0
12,2,15,COUNTRY CLUB DR & WALNUT,39.1359,-86.53105473,1,0
12,3,14,S WALNUT & W COUNTRY CLUB DR,39.1359,-86.531098,1,0
9,7,9,SOUTH WALNUT ST,39.135899,-86.531098,0,1
2,7,10,ROGERS & SARE,39.13584,-86.496288,0,1
3,3,7,SARE & SARE RD,39.13584,-86.496288,1,0
4,7,0,ROGERS & SARE RD,39.13584,-86.496288,0,1
8,4,13,ROGERS & SARE RD,39.13584,-86.496288,1,0
9,7,8,ROGERS RD & SMITH,39.13584,-86.480496,0,1
10,6,22,ROGERS RD & SARE,39.13584,-86.496288,0,1
11,3,17,ROGERS & S SARE RD,39.13584,-86.496288,1,0
12,3,15,ROGERS & SOUTH SARE RD,39.13584,-86.496288,1,0
5,3,15,ROGERS RD & SNOODY,39.1358,-86.48999414,1,0
2,5,6,BLOOMINGTON & CAMBY CT,39.135464,-86.511688,1,0
6,5,13,BARGE & LEONARD SPRINGS RD,39.135248,-86.582496,1,0
8,7,12,SR37N & VERNAL,39.13506612,-86.5609886,0,1
5,7,11,2910 LEONARD SPRINGS RD RD,39.134987,-86.582599,0,1
10,1,3,AIRPORT & SR45,39.13494583,-86.59632591,0,1
4,2,10,S WALNUT ST,39.13493114,-86.52778394,1,0
8,5,9,N WALNUT ST,39.13493114,-86.52778394,1,0
1,2,11,MCINTYRE DR,39.134926,-86.569955,1,0
9,5,4,HOOSIER & SOUTH WALNUT ST,39.134701,-86.53140333,1,0
9,5,23,RIDGEVIEW & SOUTH WALNUT ST,39.134701,-86.531399,1,0
11,2,8,HOOSIER & WALNUT ST,39.134701,-86.531399,1,0
8,6,23,PICADILLY & WATERLOO CT,39.13464,-86.524288,0,1
10,1,19,SR37 & TAPP,39.13429447,-86.572896,1,0
7,6,19,RIDGEVIEW DR & SUNNY SLOPES,39.13311798,-86.5278568,0,1
2,4,18,COUNTRY CLUB & ROGERS ST,39.13309452,-86.53839136,1,0
8,3,12,COUNTRY CLUB RD & ROGERS,39.13304,-86.5384,1,0
9,3,9,ROCKPORT RD & TAPP,39.13303595,-86.55215405,1,0
9,6,10,LIBERTY DR & THIRD,39.13287568,-86.5791,1,0
1,6,7,COMMONS & WESTMINSTER WAY,39.13285102,-86.52140943,1,0
2,1,14,OAK RIDGE & SR 446,39.132752,-86.451392,0,1
2,6,17,GARDNER & GARRISON CHAPEL,39.13244809,-86.65238594,1,0
5,7,21,LEONARD SPRINGS ROAD RDS & WEST MAYBURY MALL,39.131648,-86.582496,0,1
1,4,18,LEONARD SPRINGS RD & MAYBURY MALL,39.13151979,-86.582572,1,0
8,3,16,GREEN RD,39.13126759,-86.53886433,1,0
4,7,13,ALLENDALE DRIVE & S SOWDER SQUARE SQ,39.13104,-86.522192,0,1
9,1,4,SR446 & SWARTZ,39.13101665,-86.4464934,0,1
8,3,22,ALLENDALE DR & ESSEX,39.130848,-86.518192,1,0
8,3,2,SOUTH WALNUT ST,39.130825,-86.531399,1,0
5,3,16,CANADA & SARE RD,39.130701,-86.501797,1,0
5,3,14,BUNGER ROAD & SR45E,39.13027622,-86.60292931,1,0
